rating,review,location,cleaned_text,char_len,word_len,sentiment_label,sentiment_score,rating_num
1.0,"Ok, my dad was admitted to this hospital late Monday night. I came to visit at 9 am the next morning. He was admitted for muscle spasms and overall pain in his shoulders and back. He has a history of this. He also has a bad heart. The stress from the pain caused his heart to have problems. They needed to control the pain to be able to work on the heart. From 9am-1 pm I was there with him. They decided to put him on a pain pump. That took 4 hours to hook up. He has now been there one whole day since then. His pain has gotten worse. They haven't come up with a plan of action to help him. The pain Dr. Has been less than friendly or helpful. He was also disrespectful to a nurse in front of my mom and dad. It was very unprofessional. I just called my mom to see how he is doing. She was crying and he was screaming. I wouldn't be writing this if I felt they had done everything. From what I have observed and heard, they have not done a damn thing!!!!  Do not go up there if you have a choice. They are useless!!!",Houston Methodist West Hospital,ok my dad was admitted to this hospital late monday night i came to visit at am the next morning he was admitted for muscle spasms and overall pain in his shoulders and back he has a history of this he also has a bad heart the stress from the pain caused his heart to have problems they needed to control the pain to be able to work on the heart from am pm i was there with him they decided to put him on a pain pump that took hours to hook up he has now been there one whole day since then his pain has gotten worse they haven t come up with a plan of action to help him the pain dr has been less than friendly or helpful he was also disrespectful to a nurse in front of my mom and dad it was very unprofessional i just called my mom to see how he is doing she was crying and he was screaming i wouldn t be writing this if i felt they had done everything from what i have observed and heard they have not done a damn thing do not go up there if you have a choice they are useless,1018,208,NEUTRAL,0.0,1.0
1.0,"This Methodist location (Katy) is horrible & crooked. Their scheduling department is a joke & I had the most frustrating experience with them & the scheduler I got (Rashawnda) was extremely rude & was just a miserable person. I've never been treated like that. When I arrived their registration department was a mess. I waited over two hours, no one knew what they were doing, & when I went to ask what was going on & why I was still waiting I was told ""Sorry, you came at lunch, everyone is on break, there isn't much I can do about that. Just have a seat & we will get to you when we can get to you"". I was in shock & wanted to walk out but I needed the test done & had already taken off of work. After 2 hours I was registered & was told I owed more money than I should have paid. I tried pointing this out to them, but they had no idea what they were doing so I ended up just paying what they said. I later spoke with my insurance company who also agreed I over paid & they helped me get my money back, but, it took about 7 weeks for the hospital to do this. This is unacceptable & most people don't have money to give away because the registration department has no clue what they are doing & can't even read an insurance card. I finally made it to the radiology department & was further shocked. The lady at their check in desk was wrapped up in a blanket! Can you imagine? She was unprofessionally in appearance & behavior. She was gossiping with another employee when I walked up & you could tell from body language she was upset & she handed me a clip board without even turning to face me! She was still gripping to her co-worker. This is supposed to be Methodist mind you! I've never been treated like this. This is an open area & she was talking bad about other radiology technicians not doing their job & how their manager wouldn't fix it. Patients should NEVER hear things like this. I filled out the paperwork & gave it back to her & then waited over 45 minutes for my cat scan. The CT technician that came to get me was nice, but the only word that comes to mind that describes my experience with her is incompetent. Her personal appearance was horrible, her scrubs were dirty, wrinkled, & too large. She looked dirty & had greasy hair, & I, sorry to say she had a horrible order to her  both from her body & her mouth. When someone is poking on you & using needles on you, you want your surroundings & the people taking care of you to be clean. She tried 3 times to start an IV on me & couldn't get it. She was shaking & you could tell she had no idea what she was doing. She took the needle out at know point & I had blood leaking everywhere & she froze! I held a tissue to it! She finally got someone else to help her & they got it first try. This technician apologized for the other one & seemed frustrated with her. I'm assuming from her body language that this happens all the time. The cat scan room was dirty too. There was a sticky mess all over the floor & the machine & I stepped in it & told the technician but she just threw a towel over it! This is unacceptable! My experience at Methodist Hospital's West location was miserable & I will never go there again & I will tell my family & friends not to go there either. This hospital is clearly not an extension of the original Methodist Hospital in the medical center. As another review said I would rather drive to downtown Houston & pay to park then ever come here again. The kicker is I asked to speak to the radiology manager & when she finally came to talk to me she was rude & short with me as well. She clearly had no interest in talking to me & it seemed she was in a hurry. I asked if she could do anything & she said at this hospital they had no ""service recovery"", whatever that is, so her hands were tied.  Now, I'm not an expert in these things, but if you hear abad story of how a patient was treated & don't care to make it better,then you clearly don't belong in healthcare. So disappointed in Methodist West Houston Hospital!",Houston Methodist West Hospital,this methodist location katy is horrible crooked their scheduling department is a joke i had the most frustrating experience with them the scheduler i got rashawnda was extremely rude was just a miserable person i ve never been treated like that when i arrived their registration department was a mess i waited over two hours no one knew what they were doing when i went to ask what was going on why i was still waiting i was told sorry you came at lunch everyone is on break there isn t much i can do about that just have a seat we will get to you when we can get to you i was in shock wanted to walk out but i needed the test done had already taken off of work after hours i was registered was told i owed more money than i should have paid i tried pointing this out to them but they had no idea what they were doing so i ended up just paying what they said i later spoke with my insurance company who also agreed i over paid they helped me get my money back but it took about weeks for the hospital to do this this is unacceptable most people don t have money to give away because the registration department has no clue what they are doing can t even read an insurance card i finally made it to the radiology department was further shocked the lady at their check in desk was wrapped up in a blanket can you imagine she was unprofessionally in appearance behavior she was gossiping with another employee when i walked up you could tell from body language she was upset she handed me a clip board without even turning to face me she was still gripping to her co worker this is supposed to be methodist mind you i ve never been treated like this this is an open area she was talking bad about other radiology technicians not doing their job how their manager wouldn t fix it patients should never hear things like this i filled out the paperwork gave it back to her then waited over minutes for my cat scan the ct technician that came to get me was nice but the only word that comes to mind that describes my experience with her is incompetent her personal appearance was horrible her scrubs were dirty wrinkled too large she looked dirty had greasy hair i sorry to say she had a horrible order to her both from her body her mouth when someone is poking on you using needles on you you want your surroundings the people taking care of you to be clean she tried times to start an iv on me couldn t get it she was shaking you could tell she had no idea what she was doing she took the needle out at know point i had blood leaking everywhere she froze i held a tissue to it she finally got someone else to help her they got it first try this technician apologized for the other one seemed frustrated with her i m assuming from her body language that this happens all the time the cat scan room was dirty too there was a sticky mess all over the floor the machine i stepped in it told the technician but she just threw a towel over it this is unacceptable my experience at methodist hospital s west location was miserable i will never go there again i will tell my family friends not to go there either this hospital is clearly not an extension of the original methodist hospital in the medical center as another review said i would rather drive to downtown houston pay to park then ever come here again the kicker is i asked to speak to the radiology manager when she finally came to talk to me she was rude short with me as well she clearly had no interest in talking to me it seemed she was in a hurry i asked if she could do anything she said at this hospital they had no service recovery whatever that is so her hands were tied now i m not an expert in these things but if you hear abad story of how a patient was treated don t care to make it better then you clearly don t belong in healthcare so disappointed in methodist west houston hospital,4020,748,NEGATIVE,0.14988328664799253,1.0
1.0,"On the morning of February 27th I went to the Methodist Hospital ER in Katy.  I was not impressed with the service for several reasons.,1.  The triage nurse, although friendly, made jokes that, when one is at the ER and having a difficult time, both my husband and I considered inappropriate.  Calling to ask for a room for the night for me as a joke while I am silently freaking out is not helpful.,2.  The doctor, also friendly, was also a little too jokey about my health problem and situation.  I used to work in an ER and Trauma Center, so I understand the humor.  However, I think it is important that staff remember that no one goes to the ER on a Sunday morning (or ever??) for a good time.  Just do your job, do it well and get it done.  Leave the humor at the door.,and finally, 3.  After spending my co-pay of $130, it was found by my doctor at follow up that the ER did not even give me the necessary treatment needed.  Due to the lack of treatment, which was time sensetive, I may face additional health problems in the future.  ,Thanks, guys.,Now that Katy has multiple choices for hospital care, choosing an ER (or healthcare of any kind, for that matter) isn't just a shot in the dark anymore.. you can choose someone you really like and trust.  After my experience on Sunday, I will not be going to Methodist again and I will encourage others to do the same.",Houston Methodist West Hospital,on the morning of february th i went to the methodist hospital er in katy i was not impressed with the service for several reasons the triage nurse although friendly made jokes that when one is at the er and having a difficult time both my husband and i considered inappropriate calling to ask for a room for the night for me as a joke while i am silently freaking out is not helpful the doctor also friendly was also a little too jokey about my health problem and situation i used to work in an er and trauma center so i understand the humor however i think it is important that staff remember that no one goes to the er on a sunday morning or ever for a good time just do your job do it well and get it done leave the humor at the door and finally after spending my co pay of it was found by my doctor at follow up that the er did not even give me the necessary treatment needed due to the lack of treatment which was time sensetive i may face additional health problems in the future thanks guys now that katy has multiple choices for hospital care choosing an er or healthcare of any kind for that matter isn t just a shot in the dark anymore you can choose someone you really like and trust after my experience on sunday i will not be going to methodist again and i will encourage others to do the same,1375,258,POSITIVE,0.06437499999999999,1.0
1.0,My wife was transfered there today after being at freestanding ER all day. The Er doctor at Spheir Er Called over and explained everything to the admissions department.  She was a direct Admit into Methodist.   My wife 6 months ago had a shunt put in for Pseduotumor and was having issues with it. She started to have severe headaches and vomiting 2 days ago.   We really did not want to go to Methodist because of our last visit there 2 years ago but were assured by the ER doctor at Spheir that everything was going to be OK because he had went into detail and was sending the new CT scans and x-rays.  Stated that her valve needed to be adjusted because it was draining too much.  So that brings us back to  2 years ago when she was there suffering from severe headaches and vomiting and we went to Methodist.  The attending physician accused my wife of seeking drugs and discharged her even though she was still in severe pain.  The following week we were back at another hospital Christis.  It was there where the ER doctor asked for her ct scan from Methodist West and asked us If they had talked to us about possible MS.  So he then tested her for it and measured her spinal fluid pressure and it was over 40.  So then she was reffered to a neurologist who treated her with meds to decrease fluid and that did not work.  Her eye vision then went bad and she was sent to a neurosurgeon and had a shunt put in immediately.  Well any way she started having problems with the shunt not working correctely yesterday and we went to a free standing ER and was then transfered back to this hospital.  The same attending physician saw her and immediately accused her of seeking pain medication.  I informed him that because of him even though he had nothing to do with this we found out what was wrong with her.  (he ordered the CAT scan but ignored the radiologist's recommendations)  Well anyway he then had her transfered to another hospital because he did not want to deal with her.  I will never go back to this hospital or any hospital that Dr. Tampoe is associated with.  I am in medicine and would never accuse someone of something without knowing all the facts.  Never have I seen my wife treated so poorly.  Never will I go to or ever suggest anyone to go to this hospital.  Methodist should be ashamed that this physician represents them.,Houston Methodist West Hospital,my wife was transfered there today after being at freestanding er all day the er doctor at spheir er called over and explained everything to the admissions department she was a direct admit into methodist my wife months ago had a shunt put in for pseduotumor and was having issues with it she started to have severe headaches and vomiting days ago we really did not want to go to methodist because of our last visit there years ago but were assured by the er doctor at spheir that everything was going to be ok because he had went into detail and was sending the new ct scans and x rays stated that her valve needed to be adjusted because it was draining too much so that brings us back to years ago when she was there suffering from severe headaches and vomiting and we went to methodist the attending physician accused my wife of seeking drugs and discharged her even though she was still in severe pain the following week we were back at another hospital christis it was there where the er doctor asked for her ct scan from methodist west and asked us if they had talked to us about possible ms so he then tested her for it and measured her spinal fluid pressure and it was over so then she was reffered to a neurologist who treated her with meds to decrease fluid and that did not work her eye vision then went bad and she was sent to a neurosurgeon and had a shunt put in immediately well any way she started having problems with the shunt not working correctely yesterday and we went to a free standing er and was then transfered back to this hospital the same attending physician saw her and immediately accused her of seeking pain medication i informed him that because of him even though he had nothing to do with this we found out what was wrong with her he ordered the cat scan but ignored the radiologist s recommendations well anyway he then had her transfered to another hospital because he did not want to deal with her i will never go back to this hospital or any hospital that dr tampoe is associated with i am in medicine and would never accuse someone of something without knowing all the facts never have i seen my wife treated so poorly never will i go to or ever suggest anyone to go to this hospital methodist should be ashamed that this physician represents them,2347,426,NEUTRAL,0.0,1.0
1.0,"We went there for a colonoscopy.  The staff was friendly, however my husband has had colonoscopies at another hospital and their customer service and patient care was by far better than the Methodist.  I looked at how much they billed my insurance and they are EXPENSIVE.  Please stay away from this hospital. The are the most expensive ones  and we were not impressed with their service.  Now we are stuck with an expensive medical bill that could've been avoided.   STAY AWAY FROM THAT HOSPITAL!!!!!!!!!!!!!!!!!!!!!! They are crooks in white robes!!!",Houston Methodist West Hospital,we went there for a colonoscopy the staff was friendly however my husband has had colonoscopies at another hospital and their customer service and patient care was by far better than the methodist i looked at how much they billed my insurance and they are expensive please stay away from this hospital the are the most expensive ones and we were not impressed with their service now we are stuck with an expensive medical bill that could ve been avoided stay away from that hospital they are crooks in white robes,552,91,NEUTRAL,0.0,1.0
1.0,"Went to Methodist Katy for an mri. Three days before my procedure the hospital called and said insurance is done we do not need any payment at this time. Went to the hospital and waited 30 minutes to be checked in. Then told they didn't have my insurance. Went through all of that again and now they tell me I will have to pay $2,000. I tell them I can pay $600 every 2 weeks. they tell me that I would atleast have to pay $1,000 and I told them I can pay $600. They said well then just leave. I of course took phone numbers of bosses and called and explained what happened. they were apologetic,but I also called my insurance company and  connected me with Katy imaging and their charge for am MRI is $425. I will not go back to Methodist and I am changing doctors,so I will not have my surgery done there. That was inexcusable to treat a patient like that.",Houston Methodist West Hospital,went to methodist katy for an mri three days before my procedure the hospital called and said insurance is done we do not need any payment at this time went to the hospital and waited minutes to be checked in then told they didn t have my insurance went through all of that again and now they tell me i will have to pay i tell them i can pay every weeks they tell me that i would atleast have to pay and i told them i can pay they said well then just leave i of course took phone numbers of bosses and called and explained what happened they were apologetic but i also called my insurance company and connected me with katy imaging and their charge for am mri is i will not go back to methodist and i am changing doctors so i will not have my surgery done there that was inexcusable to treat a patient like that,858,162,NEUTRAL,0.0,1.0
3.0,"Seen in a very short time. They drew blood before the doctor saw me knowing he was going to run some labs. My other diagnostics were back to back cutting the waiting time down. No one check on me to see how my pain was between,mostly after the diagnostics.",Houston Methodist West Hospital,seen in a very short time they drew blood before the doctor saw me knowing he was going to run some labs my other diagnostics were back to back cutting the waiting time down no one check on me to see how my pain was between mostly after the diagnostics,256,50,NEGATIVE,0.05436507936507936,3.0
5.0,"I love this place! for years i have had breathing issues and pain everyonekept telling me it was anxiety and dismissed my concerns. I went INto methodist katy and the dr felt that something wasnt right and acted on it. Come to find out i have pulmonary fibrosis. Everyone was so nice to me and very helpful. This is byfar the best hospital i have ever been to. I really have issues with all Memorial herman hospitals, Cy fair and cypress hospitals. This place really blew me away with their caring staff and concern for the patient. They thrive to be the best and they are!",Houston Methodist West Hospital,i love this place for years i have had breathing issues and pain everyonekept telling me it was anxiety and dismissed my concerns i went into methodist katy and the dr felt that something wasnt right and acted on it come to find out i have pulmonary fibrosis everyone was so nice to me and very helpful this is byfar the best hospital i have ever been to i really have issues with all memorial herman hospitals cy fair and cypress hospitals this place really blew me away with their caring staff and concern for the patient they thrive to be the best and they are,573,106,POSITIVE,0.5206349206349207,5.0
5.0,"My husband is currently at Methodist waiting a liver transplant. I am so impressed with the hospital, the staff and the doctors. Everyone has gone out of their way to be nice and caring and helpful. During this particularly stressful time it is wonderful to be treated with patience and dignity.,I am sincerely of the impression that if it can be done medically, it can be done at Methodist.,I am so happy our local hospital sent us to Methodist.",Houston Methodist Hospital,my husband is currently at methodist waiting a liver transplant i am so impressed with the hospital the staff and the doctors everyone has gone out of their way to be nice and caring and helpful during this particularly stressful time it is wonderful to be treated with patience and dignity i am sincerely of the impression that if it can be done medically it can be done at methodist i am so happy our local hospital sent us to methodist,446,81,POSITIVE,0.45185185185185184,5.0
5.0,"Woo hoo! As good as it gets! is exactly what I thought! ,After being in this hospital back and forth for an entire week to see my significant other, I felt like we were all friends that met at a cruise in Cozumel to enjoy the experience making our trip pleasant, and that it was. ,All the nurses went over and beyond to take care of my stud muffin, asked if we needed anything, made my over night stay as comfortable as they could, joked around us and just genuinely nice.,Even the staff was nice directing me to all the different rooms that he was in that whole week, they would actually walk me to the elevators, to the halls, or the different buildings so I can walk to the room with ease. ,I am so glad he was checked-in at this hospital!",Houston Methodist Hospital,woo hoo as good as it gets is exactly what i thought after being in this hospital back and forth for an entire week to see my significant other i felt like we were all friends that met at a cruise in cozumel to enjoy the experience making our trip pleasant and that it was all the nurses went over and beyond to take care of my stud muffin asked if we needed anything made my over night stay as comfortable as they could joked around us and just genuinely nice even the staff was nice directing me to all the different rooms that he was in that whole week they would actually walk me to the elevators to the halls or the different buildings so i can walk to the room with ease i am so glad he was checked in at this hospital,742,145,POSITIVE,0.28958333333333336,5.0
5.0,"I'm a post heart transplant patient here at Houston Methodist. I had my heart transplant on May 24th, 2009. Now I'm doing great now after 6 years. Now I go to annual checkup here. The staff here are very nice and helpful. The nurses here are very skilled and experience in doing there job with no pain. The nurses here are very nice and eager to talk to there patients and learn about us. There heart lung support is also great too. I am blessed to have Houston Methodist as my family hospital.",Houston Methodist Hospital,i m a post heart transplant patient here at houston methodist i had my heart transplant on may th now i m doing great now after years now i go to annual checkup here the staff here are very nice and helpful the nurses here are very skilled and experience in doing there job with no pain the nurses here are very nice and eager to talk to there patients and learn about us there heart lung support is also great too i am blessed to have houston methodist as my family hospital,494,93,POSITIVE,0.7619999999999999,5.0
5.0,"I want to thank the entire Emergency Room staff for all their incredible work. I have always been treated well. Thank you, especially to Dr. Briese, the greatest E.R. doctor a hospital can have.",Houston Methodist Hospital,i want to thank the entire emergency room staff for all their incredible work i have always been treated well thank you especially to dr briese the greatest e r doctor a hospital can have,194,35,POSITIVE,0.475,5.0
5.0,"Can't say enough good things about Methodist Hospital.  ,I think I got to the hospital, via ambulance from the clinic, around 4pm, checked-in, to the room, IV'd up, records reviewed and put into surgery for acute appendicitis by 7pm. ,Had a good private room in Dunn Tower.  One of the nurses said they were eliminating most of the ""shared"" rooms.  Most all would be private.  I like that.  ,Superior nursing staff and assistants. Very thorough and competant. I felt safe in their care.,Went home about 21 hours after laparoscopic surgery. 8 days later, it's all good.,Methodist will be our choice in the future.",Houston Methodist Hospital,can t say enough good things about methodist hospital i think i got to the hospital via ambulance from the clinic around pm checked in to the room iv d up records reviewed and put into surgery for acute appendicitis by pm had a good private room in dunn tower one of the nurses said they were eliminating most of the shared rooms most all would be private i like that superior nursing staff and assistants very thorough and competant i felt safe in their care went home about hours after laparoscopic surgery days later it s all good methodist will be our choice in the future,612,107,POSITIVE,0.3642857142857143,5.0
5.0,"I took my mother here several times for hospital and appointments and I think highly of this hospital as a Whole. Staff is soo helpful and willing to assist you! Hospital is very clean! If you drive this far to get to medical center, may as well stay for lunch!",Houston Methodist Hospital,i took my mother here several times for hospital and appointments and i think highly of this hospital as a whole staff is soo helpful and willing to assist you hospital is very clean if you drive this far to get to medical center may as well stay for lunch,261,50,POSITIVE,0.13583333333333333,5.0
5.0,"I am a double lung Transplant patient. During my extended illness, I've been admitted to many hospitals, Methodist among them.,I'm now on day 20 of this ""extended vacation,"" now not being able to leave until after my Transplant surgery. If this place was like many, it would be grim indeed. But everyone, and I do mean everyone, on the staff goes out of their way to make sure you're comfortable and as happy as can be. That includes family and caregivers staying with the patients. There really is exceptional care here. ,The rooms are comfortable, with homey furniture and lighting. There's even DVD player and VCR. I will say my view is of another building, which is not very appealing, but that's OK. ,All in all, I would highly recommend this hospital to anyone.",Houston Methodist Hospital,i am a double lung transplant patient during my extended illness i ve been admitted to many hospitals methodist among them i m now on day of this extended vacation now not being able to leave until after my transplant surgery if this place was like many it would be grim indeed but everyone and i do mean everyone on the staff goes out of their way to make sure you re comfortable and as happy as can be that includes family and caregivers staying with the patients there really is exceptional care here the rooms are comfortable with homey furniture and lighting there s even dvd player and vcr i will say my view is of another building which is not very appealing but that s ok all in all i would highly recommend this hospital to anyone,767,139,POSITIVE,0.24441849816849817,5.0
4.0,"I have an autoimmune disease so whenever I have a flare up I am constantly in and out of the hospital and ER room... I should also mention that I live in North Houston like the Willowbrook area and while there is a Methodist in the Willowbrook area I CHOOSE to drive to the medical center to be seen or I will go to the Emergency Care Center at Kirby. I have always received excellent care at this hospital, in the ER, ICU, and on the patient floors. There is always at least 1 standout staff member each time. All of my drs are a part of the Methodist system as well and whenever I need to get a hold of one its always easy for a nurse to contact them. My only complaints are for the food... which I have to be on a special menu and they recently changed it and removed some of my favorite foods... :( also I wish that the cafeteria would be open 24 hours... maybe not full but at least have a self serve place or something... not just for patients but their visitors as well... I have to complain about the parking as well... I know that its the medical center and the hospital has no control over the parking but its confusing how some garages are more expensive than others... Oh well.. I guess its the price you pay... (literally) This will always be my hospital of choice... I am currently awaiting a kidney transplant and luckily this is my transplant hospital as well.",Houston Methodist Hospital,i have an autoimmune disease so whenever i have a flare up i am constantly in and out of the hospital and er room i should also mention that i live in north houston like the willowbrook area and while there is a methodist in the willowbrook area i choose to drive to the medical center to be seen or i will go to the emergency care center at kirby i have always received excellent care at this hospital in the er icu and on the patient floors there is always at least standout staff member each time all of my drs are a part of the methodist system as well and whenever i need to get a hold of one its always easy for a nurse to contact them my only complaints are for the food which i have to be on a special menu and they recently changed it and removed some of my favorite foods also i wish that the cafeteria would be open hours maybe not full but at least have a self serve place or something not just for patients but their visitors as well i have to complain about the parking as well i know that its the medical center and the hospital has no control over the parking but its confusing how some garages are more expensive than others oh well i guess its the price you pay literally this will always be my hospital of choice i am currently awaiting a kidney transplant and luckily this is my transplant hospital as well,1376,260,POSITIVE,0.06296241637150726,4.0
5.0,"I had some outpatient surgery at Methodist and received what I felt was top notch service.  I don't go to the hospital often, but I really felt that everyone that helped me (5+ people throughout the day), gave me VIP treatment.  I was not rushed and I felt well taken care of.,This review is based on my personal experience and all statements made herein reflect my personal opinion only. Your experience may be completely different.",Houston Methodist Hospital,i had some outpatient surgery at methodist and received what i felt was top notch service i don t go to the hospital often but i really felt that everyone that helped me people throughout the day gave me vip treatment i was not rushed and i felt well taken care of this review is based on my personal experience and all statements made herein reflect my personal opinion only your experience may be completely different,433,76,POSITIVE,0.11666666666666665,5.0
5.0,"Taking care of my Grandma for heart surgery. ,If you've stayed at a 5 star hotel.... this is kind of like it in the Hospital field. This is one NICE hospital. Friendly staff, great cafe with any different dining options, sushi, American, Chinese, etc.... ,Great Free Wi-fi.,Easy Parking Garage.,Short walking distance to many rooms.,This hospital is a 5 star from the interior to the patient care.,Will post photos of hospital son.",Houston Methodist Hospital,taking care of my grandma for heart surgery if you ve stayed at a star hotel this is kind of like it in the hospital field this is one nice hospital friendly staff great cafe with any different dining options sushi american chinese etc great free wi fi easy parking garage short walking distance to many rooms this hospital is a star from the interior to the patient care will post photos of hospital son,431,75,POSITIVE,0.3756944444444444,5.0
5.0,"Well I now must rant and rave about the wonderful care we received while Chris was in this past week for 24-hour EEG monitoring for his epilepsy.  The 4th floor of the Main Bldg is filled with a caring, compassionate, concerned and extremely helpful team of VERY dedicated healthcare providers.,The very first day of admit, we were greeted by a very lovely and kind woman named Monique.  She led us to the room where Chris would be staying for the duration of his testing in Neurology ICU.  I HAVE to point out that we arrived around 7:45am; and when I came back during my lunchtime, Ms. Monique was still here.  When I got off work and came over to have dinner with Chris, Ms. Monique was still here.  I even left for a bit to come home and gather clothing, and Ms. Monique was still here!!  I even asked her if she ever goes home, and she chuckled and informed me she was working a double.  WOW, she had been there like ALL day and possibly close to 24 hours yet still had a wonderful attitude, warm smile and went out of her way to make me comfy.  She gathered bedding and pillows for me and set up my bed so I could get it ready; this is true dedication.,Chris received such incredible care from all the nursing and PCA staff: Christine, Emily, Eva, George.  They were all so dedicated and very kind and compassionate as well, always answering any questions/concerns we had.  Now, I might get this wrong; however I believe they are technicians (I could be wrong) but Mozart and Tamekia (they were doing the monitoring) were very attentive, dedicated and equally compassionate.  We developed a really great bond with Ms. Tamekia who would come check in with us every evening and have a nice little chat and chuckle with us.  She was on-point with every movement Chris made or had, calling into the room to see if everything was fine.,Everyone from the nurses to the PCAs and the techs all work cohesively as a strong team and family when it came to Chris having finally had a seizure.  No one pushed me out of the way at all or asked to me to leave or asked me to step away but rather we all worked together which I thought was absolutely wonderful.  To see this team in action with their dedication, unyielding compassion and swiftness to such an urgent situation was mesmerizing.  ,Having had several unpleasant experiences over the years with different Memorial Hospital locations, it clear that Methodist Hospital is milestones above the rest: they are the BEST.  If you should ever have any kind of issue, emergency or need a really great physician, look to Methodist for your needs.  Trust me, you will not be disappointed.",Houston Methodist Hospital,well i now must rant and rave about the wonderful care we received while chris was in this past week for hour eeg monitoring for his epilepsy the th floor of the main bldg is filled with a caring compassionate concerned and extremely helpful team of very dedicated healthcare providers the very first day of admit we were greeted by a very lovely and kind woman named monique she led us to the room where chris would be staying for the duration of his testing in neurology icu i have to point out that we arrived around am and when i came back during my lunchtime ms monique was still here when i got off work and came over to have dinner with chris ms monique was still here i even left for a bit to come home and gather clothing and ms monique was still here i even asked her if she ever goes home and she chuckled and informed me she was working a double wow she had been there like all day and possibly close to hours yet still had a wonderful attitude warm smile and went out of her way to make me comfy she gathered bedding and pillows for me and set up my bed so i could get it ready this is true dedication chris received such incredible care from all the nursing and pca staff christine emily eva george they were all so dedicated and very kind and compassionate as well always answering any questions concerns we had now i might get this wrong however i believe they are technicians i could be wrong but mozart and tamekia they were doing the monitoring were very attentive dedicated and equally compassionate we developed a really great bond with ms tamekia who would come check in with us every evening and have a nice little chat and chuckle with us she was on point with every movement chris made or had calling into the room to see if everything was fine everyone from the nurses to the pcas and the techs all work cohesively as a strong team and family when it came to chris having finally had a seizure no one pushed me out of the way at all or asked to me to leave or asked me to step away but rather we all worked together which i thought was absolutely wonderful to see this team in action with their dedication unyielding compassion and swiftness to such an urgent situation was mesmerizing having had several unpleasant experiences over the years with different memorial hospital locations it clear that methodist hospital is milestones above the rest they are the best if you should ever have any kind of issue emergency or need a really great physician look to methodist for your needs trust me you will not be disappointed,2632,475,POSITIVE,0.24737318840579708,5.0
4.0,"Was in ER from 11.00Am till 9.00pm when I got the room. ER full n crazy. People were lined up in stretchers in corridors like busses line up. But when I got the room relief. Staff awesome excellent professional friendly. This is 3rd floor chest pain unit staff I talking about..Even the doctor and technical staff and  cleaning staff awesome. The nurses Everytime they come explan me in detail abt the medicines injection given to me. Also day goals they plan for each patients.,Wish they employ more people in ER so patients r treated fast.  But like I said the staff awesome Thank you all.hopefully will be discharged today after some tests,Hospital food for patients very strict health food.  Cafeteria food good also.",Houston Methodist Hospital,was in er from am till pm when i got the room er full n crazy people were lined up in stretchers in corridors like busses line up but when i got the room relief staff awesome excellent professional friendly this is rd floor chest pain unit staff i talking about even the doctor and technical staff and cleaning staff awesome the nurses everytime they come explan me in detail abt the medicines injection given to me also day goals they plan for each patients wish they employ more people in er so patients r treated fast but like i said the staff awesome thank you all hopefully will be discharged today after some tests hospital food for patients very strict health food cafeteria food good also,721,127,POSITIVE,0.44807692307692315,4.0
1.0,"ER EXPERIENCE: Completely crappy. Came in at 3AM because of a chin laceration... And I left at 6AM without being seen because I was tired of waiting. Shame on you for LYING to me and telling me that my wait would be less than an hour when I asked after 1 hour of waiting. I don't normally get this livid but eff you guys. ,There was a geriatric patient who was there even before me and he STILL hadn't been seen. I expected this from a county hospital, not someone I was going as an insurance patient. The waiting isn't as bad as the fact that they straight up LIED to me about it.",Houston Methodist Hospital,er experience completely crappy came in at am because of a chin laceration and i left at am without being seen because i was tired of waiting shame on you for lying to me and telling me that my wait would be less than an hour when i asked after hour of waiting i don t normally get this livid but eff you guys there was a geriatric patient who was there even before me and he still hadn t been seen i expected this from a county hospital not someone i was going as an insurance patient the waiting isn t as bad as the fact that they straight up lied to me about it,581,116,NEGATIVE,0.11458333333333331,1.0
